transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
1259,984,26.928555067428597,Online,Electronics,TR,12,0.019399514005993528,0.17192860599142545,0
5180,424,34.930757962383495,POS,Travel,TR,20,0.08205992485323758,0.01170268842295398,0
9287,894,99.02121830232954,QR,Travel,DE,8,0.2892499810939112,0.12197158532654293,1
6424,889,6.2413660970376155,QR,Electronics,US,19,0.20789156287892985,0.17904836987564995,0
4820,867,61.47832667207575,QR,Grocery,FR,17,0.13844813752024318,0.44831862345407836,0
8740,309,84.05382257837418,Online,Clothing,TR,13,0.01623948257456281,0.1253962264340708,0
3649,715,135.73009292912747,QR,Food,TR,11,0.302268407994533,0.1581018984120547,0
9121,389,11.114979253485,ATM,Travel,US,12,0.21459039531430796,0.027906681410722792,0
3266,840,149.9027643170457,ATM,Clothing,TR,14,0.8902889857063954,0.617231901201281,0
5092,82,7.9903182989678205,Online,Clothing,FR,21,0.09713412037803187,0.10515500529648728,0
6762,955,7.507287056654175,POS,Grocery,US,17,0.06562240184479089,0.0123552270655485,0
2911,357,79.26147268291953,QR,Travel,US,22,0.004625864362515833,0.19007935788735092,0
8599,828,113.60360211766896,QR,Food,UK,21,0.10928468733771482,0.020304529123169542,0
5016,128,197.73037329242348,ATM,Electronics,TR,9,0.14275967440215426,0.25239241135642615,0
5698,995,61.68993741663027,POS,Clothing,UK,14,0.24286586534400995,0.05198044491753819,0
9880,406,58.2700846284224,Online,Grocery,US,7,0.1403458758119397,0.1128448107289135,0
3636,22,223.1627044942249,QR,Travel,FR,8,0.12495812343725116,0.2369041180912519,0
2823,149,71.54515674801216,Online,Food,TR,22,0.046035012853933965,0.04963319218545435,0
3425,374,197.69377942927613,Online,Clothing,US,18,0.21598962982193845,0.18375042758236557,0
824,576,253.86178580706888,Online,Food,US,15,0.14110047954855054,0.1689993934857236,0
892,545,31.289233663503797,ATM,Clothing,UK,11,0.023267167157361778,0.24634350872568353,0
1719,70,312.9566256722979,Online,Travel,DE,16,0.19932558506760226,0.2467702851356831,0
1680,154,68.2519286945734,Online,Travel,US,22,0.0706353590426296,0.0037567705011739482,0
6613,816,142.85477699441302,ATM,Electronics,FR,10,0.7730534650604424,0.04804956240727674,0
1409,459,52.68286438172585,QR,Travel,US,8,0.16474200385242913,0.29971666392042323,0
8090,632,99.10407262064918,QR,Electronics,DE,6,0.13226918733014403,0.09480755560793255,0
4083,225,22.88990875172806,ATM,Food,UK,23,0.14951015900067424,0.040379205016893925,0
1784,386,347.9020229932536,Online,Electronics,FR,19,0.18631078830035894,0.32395230026640265,0
3434,625,64.86713058366779,ATM,Travel,US,22,0.10652330105494212,0.01807822439531108,0
537,678,465.2175070993309,QR,Grocery,FR,21,0.4835827097387518,0.5296180070144345,1
1620,187,202.20978215670306,ATM,Clothing,UK,16,0.14066604221141132,0.24775918103320713,0
5332,547,604.7758003816975,Online,Clothing,US,20,0.45067428738546605,0.49996231514868045,1
3897,517,72.12646003441263,QR,Food,US,23,0.07727834962706275,0.12316491087602147,0
588,339,415.8971287922052,POS,Food,TR,7,0.26000547368891214,0.18891120657958557,0
9694,134,248.17993430653777,ATM,Electronics,US,23,0.16118251547672338,0.36786079839028296,0
8324,457,103.23773623920705,POS,Grocery,FR,21,0.00424504601633383,0.09153535230788318,0
2421,170,4.654911605491624,POS,Travel,US,13,0.16266157601763812,0.1410471528596677,0
4137,863,17.390695964505053,POS,Food,FR,22,0.08257026145534835,0.17302380667869743,0
7787,312,447.5844750775023,ATM,Grocery,FR,1,0.6507581679580434,0.41432922956200025,0
7204,906,84.9748045885034,ATM,Travel,FR,7,0.05486936725460526,0.0652638720318032,0
763,309,312.21855934460183,ATM,Electronics,UK,15,0.35354159275336766,0.40447106394168236,0
5129,346,5.30367702913919,POS,Food,US,14,0.03291701053235499,0.019615024883008796,0
2712,287,22.618576974285862,ATM,Clothing,TR,15,0.09150348735332704,0.09774881823293677,0
5724,132,35.8205873238748,Online,Travel,FR,11,0.12306862310199494,0.20662393500260437,0
2261,638,1.2332971238050692,QR,Electronics,DE,18,0.026991050125314414,0.2660052527074094,0
2960,992,564.0125187504369,ATM,Travel,US,18,0.5180641369980281,0.3738537725267433,0
3547,357,254.1108345970274,POS,Electronics,TR,6,0.312947519091258,0.2664662991642526,0
4047,494,106.83439839841479,Online,Electronics,UK,8,0.28914430194931917,0.1300654951756629,0
2920,747,95.31068436769579,POS,Clothing,DE,22,0.060966214375089915,0.1991439449566881,0
424,688,171.85670892760197,ATM,Clothing,DE,8,0.047453222205499905,0.0881762137697822,0
3748,201,618.0668096127652,ATM,Clothing,TR,6,0.039711660254131795,0.1590413553696205,0
9483,399,37.39616267260069,ATM,Travel,TR,13,0.030848866016143686,0.03730287157895411,0
6635,424,65.25157810481853,ATM,Electronics,FR,8,0.13141830689745845,0.21292513873789146,0
1923,881,163.27262241626036,POS,Electronics,FR,9,0.09897548547110636,0.21368949218466188,0
2345,191,8.932408472813417,QR,Travel,FR,9,0.05150911915312502,0.034422152855844414,0
5962,117,231.20649187114665,QR,Travel,DE,5,0.5337522295412174,0.28374471818135505,0
3403,715,278.73579000570936,POS,Food,TR,22,0.13700369033142035,0.21045501165901592,0
7500,918,61.80381867240971,POS,Electronics,US,13,0.024858789492608353,0.10079477258616086,0
8599,614,239.93114811307572,ATM,Electronics,US,15,0.22935194845767487,0.24925573760844694,0
5137,122,31.70183859861916,Online,Electronics,DE,17,0.2427767196221283,0.12540237417378403,0
5930,204,29.862404087855523,ATM,Food,US,3,0.13758982107448323,0.06396648058175357,0
1675,510,392.88561891171906,QR,Clothing,DE,20,0.25854561781253504,0.1297144187506686,0
2123,898,6.46634923978837,Online,Electronics,UK,10,0.11115340451168117,0.1163279660432091,0
9165,645,108.98257260613376,POS,Food,US,15,0.18057769215718186,0.3046707031822358,0
2258,386,178.49630490357393,ATM,Food,TR,9,0.03174756292482952,0.015236872791997463,0
4508,925,2.244394006269322,QR,Clothing,TR,15,0.02186445005767395,0.0748492893850116,0
3637,583,144.611992022084,ATM,Travel,FR,15,0.10562177075106526,0.15382262103967456,0
7719,376,714.4337895366242,Online,Grocery,TR,8,0.4044193306766055,0.08017345919059722,0
5964,41,95.17577571392489,QR,Grocery,FR,7,0.5246586777042231,0.6101019655433831,0
9555,546,359.3949699658769,QR,Grocery,TR,22,0.0913184850545855,0.2401346306209144,0
795,238,251.663897805971,POS,Clothing,FR,11,0.26988410484984976,0.2542151525724238,0
8085,900,297.6515158599155,QR,Food,TR,13,0.0007803965273551272,0.04596025053824382,0
3057,334,81.08726494028566,QR,Clothing,US,13,0.13443687025774012,0.3072676918155847,0
9237,63,193.30729796712703,Online,Travel,TR,10,0.19952862378137126,0.394858965160854,0
3196,24,27.907295826267575,Online,Electronics,TR,12,0.026522371795483893,0.03711261930336485,0
3523,625,91.57924891215698,Online,Electronics,TR,14,0.2811099671035731,0.09321046421396088,0
5332,572,45.91380272220172,QR,Travel,UK,8,0.3059979827846647,0.027074666800314163,0
6530,955,216.72842794777335,Online,Grocery,TR,7,0.19084990169738406,0.1771188427883264,0
1677,471,145.2961016723624,Online,Food,US,11,0.12699642619761214,0.3473552434401259,0
513,912,733.7659888483174,Online,Electronics,US,19,0.21933450426885404,0.3381099633875006,0
3764,166,102.92248198666594,ATM,Food,TR,15,0.2464142480610264,0.04380709362984249,0
7746,215,231.76900988832182,ATM,Food,FR,21,0.011043121793883559,0.019058315008703954,0
2406,794,245.72273631233634,QR,Electronics,TR,14,0.034472909277418584,0.20728601186149256,0
4593,894,5.734411722745561,POS,Grocery,US,19,0.006650919277388225,0.10407099364386485,0
3681,580,34.400965464149486,ATM,Clothing,US,3,0.01030215752247212,0.008376084263419355,0
6879,593,61.4690131010901,ATM,Food,NG,17,0.3545400535399496,0.33754303855880746,0
2767,978,167.01107281576606,Online,Grocery,FR,15,0.32379945683200695,0.16005293729634648,0
5628,952,15.272523949446967,Online,Food,FR,23,0.48632298954063063,0.2538189069280067,0
1835,858,103.27439715053805,POS,Grocery,UK,12,0.08944254481667208,0.09253596294077909,0
7264,234,31.495505330177718,POS,Clothing,DE,1,0.34868886937807,0.1651854066131593,0
5386,219,734.1678626482378,QR,Electronics,DE,13,0.3623578660721036,0.10794840813243617,0
7377,166,247.11855975799767,ATM,Food,TR,21,0.21807418948375715,0.2125407716483573,0
1857,456,37.34909766973169,QR,Travel,DE,12,0.02444710135085139,0.4216742782115634,0
7997,362,182.13714001157118,ATM,Clothing,UK,22,0.3331486313153741,0.14900149520596268,0
8166,545,240.62398014377547,Online,Clothing,DE,18,0.0702206690356047,0.014488402862191004,0
4940,387,5.017429308885815,ATM,Clothing,US,19,0.019840117526814107,0.02214258210621395,0
5320,568,43.7853538515809,QR,Electronics,FR,8,0.18756907965939124,0.08335628950954123,0
7782,803,32.86987654531173,POS,Grocery,DE,21,0.06304118630046757,0.08187140106855288,0
2883,659,20.42425865468103,POS,Electronics,UK,13,0.6403819472578993,0.33641796374551797,1
6529,991,27.183198994311795,ATM,Electronics,UK,17,0.45647767449763316,0.07481578695003228,0
5235,241,179.14109636731706,QR,Grocery,US,13,0.1026641952205104,0.14989884565517908,0
9149,759,432.8313919645913,POS,Food,DE,17,0.2220518150211866,0.1508261070401361,0
3659,24,10.150767864705378,POS,Clothing,DE,22,0.06168428269387769,0.009354754727962999,0
5753,188,184.37740744873093,QR,Electronics,TR,17,0.27211933576227904,0.1910041207765536,0
962,450,79.48220992932927,QR,Food,DE,21,0.18305326911010572,0.07487743809580606,0
6324,287,322.69055294979324,Online,Clothing,DE,8,0.1514768080427318,0.25402399271977233,0
9111,690,509.1122822238101,ATM,Food,US,3,0.11803265925852362,0.018632455551226956,0
9753,589,1178.3412898410857,QR,Grocery,DE,10,0.08512051072352489,0.19530313209117053,0
1520,749,47.47760785337928,POS,Clothing,UK,13,0.17490762945394167,0.11242955711800695,0
5430,724,786.0824497989983,QR,Electronics,FR,17,0.0442782392827133,0.33925262361997427,0
2736,675,44.095311258304804,QR,Grocery,TR,13,0.17378423281722818,0.0748708252424421,0
845,860,15.224359442918285,QR,Travel,TR,17,0.027895187178421772,0.01294214368248112,0
6999,210,95.28533760313074,Online,Clothing,US,16,0.03919526563067111,0.1763100738504206,0
2554,458,324.27397470890315,Online,Food,US,18,0.2772311133055445,0.2280175822150078,0
1936,787,144.45995221797565,POS,Food,DE,15,0.10164275467567079,0.11072556388519275,0
3058,697,1.725544127477247,Online,Grocery,US,2,0.24607378406783076,0.3286977886865088,0
5379,174,472.92818909027164,Online,Electronics,TR,21,0.13729860710680686,0.060825390616582715,0
590,84,213.91623407779872,ATM,Electronics,TR,21,0.03216689120022077,0.015290776493033752,0
7080,862,551.6557178924865,POS,Travel,TR,17,0.10949436919827038,0.0951899448095885,0
8789,889,244.7363113051348,ATM,Electronics,DE,21,0.027921056096413554,0.39541960363646317,0
6295,429,220.6869128355116,ATM,Clothing,TR,11,0.2768121412271899,0.057939674018266225,0
5045,324,20.195087660344118,QR,Clothing,FR,22,0.16000287176038536,0.009725713929511694,0
7888,17,14.965074335604523,Online,Food,DE,13,0.08525678010399765,0.3071867447069315,0
3446,917,424.0805194724807,ATM,Food,FR,2,0.6074034226934257,0.5683048826728733,0
403,919,253.6594650246332,POS,Clothing,TR,8,0.5743747972282117,0.1260063730472282,0
2317,937,7.05509473704483,Online,Travel,US,22,0.5878798953867925,0.3572556922362939,0
9990,513,6.6519099632436705,QR,Food,US,18,0.11372739973857104,0.3994475445617135,0
1901,163,114.21617942438388,ATM,Travel,DE,18,0.04256412692594797,0.07031630355822935,0
2673,100,223.1613766420361,Online,Clothing,UK,21,0.7556667551963794,0.25464891239445353,0
8233,941,32.656997125735224,Online,Clothing,UK,8,0.2490243855437314,0.26322021682728497,0
808,99,479.61216251948673,ATM,Clothing,US,14,0.20026402528826595,0.0430043117338648,0
5695,819,131.99313429626616,Online,Electronics,UK,19,0.07743628980050697,0.027259640263460585,0
9714,421,446.4265016072514,POS,Electronics,DE,3,0.07660440626342664,0.12063476942634425,0
8684,857,49.01818112665914,QR,Grocery,TR,13,0.3936561025646439,0.18468524230818045,0
8003,746,337.86002821223053,Online,Grocery,DE,3,0.5029527624444038,0.44818661924935554,0
767,877,368.03025528910314,POS,Travel,FR,11,0.17154859550295898,0.43588427891103065,0
1255,898,81.50639142052101,Online,Food,US,17,0.04477771943287982,0.0504759152937455,0
8249,334,4.604935803024466,QR,Food,US,23,0.14755755858761405,0.1834270888002922,0
71,145,36.15101150878251,QR,Travel,TR,6,0.3757589542190296,0.17543838810426318,0
4359,821,194.14098562989375,POS,Travel,DE,12,0.046116676553883004,0.08077529222412205,0
5945,642,45.91181087047877,POS,Electronics,US,14,0.08784983834142723,0.2787606212566086,0
9944,15,10.356797588741934,QR,Clothing,FR,21,0.04205290674147046,0.008399377021851413,0
7205,553,1.0540660169857154,ATM,Clothing,FR,16,0.2576916131280493,0.11928450261717544,0
4276,623,33.22410998361515,QR,Clothing,FR,13,0.1806987376886824,0.8498877726936476,0
88,339,1.9677343941294159,ATM,Food,FR,20,0.426451816539428,0.004308933222257879,0
314,432,7.224562187048464,QR,Travel,US,18,0.2109458202065423,0.022422019232726475,0
724,372,43.553914756357926,QR,Travel,FR,11,0.05724698572226127,0.16206825830308372,0
2444,314,179.0516519938336,ATM,Travel,DE,19,0.265383265780803,0.18347753427948024,0
2649,337,26.59731121774217,POS,Grocery,FR,14,0.3668620288335635,0.3800274899914419,0
9303,252,4.585671690475051,POS,Food,US,13,0.3630542020525821,0.341111581708249,0
8504,753,249.60405342799623,POS,Food,US,7,0.17035304661096728,0.18929296861666045,0
8884,185,398.9956201585927,QR,Grocery,DE,19,0.2853967465239337,0.26066580233624187,0
8353,415,179.79336494255415,Online,Electronics,UK,6,0.20427765243956567,0.3301963206185204,0
5301,962,450.5723077361386,POS,Clothing,UK,3,0.4298251044877234,0.25577207467687724,0
8269,534,104.69160572946203,QR,Clothing,FR,19,0.10572830013781997,0.17209714164438455,0
1925,795,508.29507827221704,ATM,Food,UK,15,0.17001827631828842,0.24784060627189858,1
4147,977,6.785127373745711,Online,Clothing,DE,6,0.0692668517593266,0.43209188278123817,0
2117,237,68.32761031328428,Online,Travel,UK,12,0.3615547528085594,0.23034833732098392,0
1781,554,254.86079576527,ATM,Food,DE,21,0.2878595059673796,0.12440843260353569,0
5167,568,10.793519439019812,POS,Electronics,FR,6,0.10949721528151071,0.44058627819564083,0
6341,547,379.051811126227,POS,Grocery,TR,22,0.4664915466003249,0.3402628700427733,0
9731,654,49.87900913821679,QR,Clothing,UK,21,0.0853664013267399,0.16159041693389764,0
7403,667,36.39546820950395,Online,Clothing,US,11,0.23630289822176825,0.15032426402384014,0
5026,600,29.520830170460325,Online,Electronics,FR,18,0.1845374430482371,0.07117331493948766,0
4752,205,103.55331330066565,ATM,Grocery,UK,19,0.08198401647486227,0.6682364990435966,0
1526,381,43.987861672760836,Online,Grocery,TR,15,0.7149931216537383,0.3064643025768819,0
6466,508,1.783724269304328,QR,Clothing,TR,19,0.011791220372762201,0.1698644333636223,0
3295,764,62.409941566238096,QR,Travel,UK,14,0.2666037395783791,0.10888887170444912,0
5009,363,29.099547534562245,POS,Food,FR,19,0.009748087942414045,0.08308561702292042,0
8081,873,71.91214370285519,POS,Electronics,TR,18,0.0584976935046868,0.48485112859121854,0
7638,890,78.62402449403417,QR,Grocery,TR,2,0.215187398714796,0.36390970573254466,0
5408,140,35.47342986346948,QR,Electronics,US,12,0.16974270162557614,0.06128895595992271,0
8182,903,297.14747662487684,Online,Food,FR,21,0.10954957955054086,0.6390985836301926,0
9522,516,5.101627719980908,POS,Electronics,FR,20,0.11589879690046596,0.06636745866614367,0
1098,132,77.73690606503501,Online,Grocery,US,16,0.07801695544097322,0.04263415361460715,0
497,882,208.07151201055262,ATM,Food,US,18,0.20437376663649182,0.033462340327219266,1
4671,556,332.46722691531414,QR,Clothing,TR,17,0.5982433143936771,0.26339402578370896,0
5687,272,253.93254190192263,QR,Food,FR,22,0.3571128538291042,0.4069809797649455,0
8707,408,49.264862005376514,QR,Electronics,FR,7,0.05400281107601641,0.3233179574218059,0
9999,924,130.79096842117298,POS,Travel,TR,19,0.29840133697090854,0.24204249451822168,0
5814,714,389.791197716237,POS,Electronics,TR,8,0.38698808811274304,0.1599774272172259,0
670,784,117.10538079054832,POS,Travel,FR,16,0.04069710798027093,0.05859306835909333,0
6038,612,7.663458436485739,Online,Electronics,US,19,0.19594236579703583,0.03444353866853883,0
6535,634,77.8118443675704,POS,Grocery,TR,13,0.21581647260916548,0.1370600834495853,0
2634,114,13.802757445660003,ATM,Grocery,DE,15,0.041832489518569875,0.020598664709166433,0
8053,775,47.23576985475961,QR,Travel,UK,13,0.1428444558540743,0.22293507873525759,0
2157,882,253.9251431089755,POS,Electronics,UK,18,0.2979508062553174,0.10861248527233157,0
4985,191,276.7245523854508,ATM,Clothing,TR,18,0.622224736230065,0.5185930165074099,1
8678,58,188.14946609224666,POS,Travel,DE,6,0.167482075495872,0.22709081439206968,0
1531,899,28.662276778444205,POS,Food,DE,3,0.14365136717307167,0.05224073589128023,0
5940,499,308.8615283835802,POS,Food,FR,20,0.1816270039839787,0.3502365601869844,0
6256,163,151.01941937678004,Online,Food,UK,23,0.07990571060738225,0.11722920743716346,0
2097,769,1.1227012305853747,POS,Travel,TR,23,0.35687472464290976,0.21278138731233692,0
7781,242,91.70499442421276,POS,Travel,TR,8,0.05782468580232427,0.07440152331382528,0
4421,74,124.95996543975455,QR,Electronics,DE,22,0.089964465746076,0.10571446436451891,0
185,133,83.32327611323447,ATM,Food,UK,7,0.22762011978852237,0.05978296727310138,0
6598,732,29.903704917942328,QR,Electronics,UK,17,0.04582927748372074,0.06455502995121298,0
6879,707,417.0497883825339,Online,Clothing,FR,15,0.39973454281000187,0.15667310176139237,1
2520,84,93.45042084054867,ATM,Travel,TR,7,0.04776951307463754,0.08247992562755671,0
6714,699,295.64085686857555,QR,Travel,TR,18,0.32694084443721644,0.2672536262847681,0
3570,100,583.9783860263672,QR,Electronics,FR,19,0.19379842147716236,0.17935463798284523,0
3108,55,129.10051604641603,Online,Food,DE,15,0.2707128013821708,0.41200708905304184,0
7735,197,59.94973105330489,QR,Grocery,UK,13,0.16739909876510764,0.45629492792922927,0
2185,413,250.9033442045444,Online,Clothing,TR,21,0.0618861124767161,0.2559423265510936,1
1967,560,28.488950942279118,ATM,Food,US,20,0.047571777493890105,0.2289231548313912,0
1849,261,38.85523496895633,QR,Food,UK,2,0.2891913780388384,0.11272482598788512,0
8850,230,13.036922227108843,POS,Travel,UK,8,0.07245749985096295,0.0375494783757747,0
4116,630,131.93825662656215,POS,Grocery,DE,9,0.1426765179540361,0.2645851338554497,0
6119,267,1372.8215771942125,ATM,Grocery,TR,14,0.8520838101490869,0.33044905271129876,0
5981,704,110.67327811209114,QR,Electronics,US,2,0.03854245678859668,0.26381237541692526,0
6991,595,87.6747285240257,POS,Food,TR,18,0.045221431033890175,0.05366032260216549,0
5286,762,707.0541970538284,ATM,Clothing,US,19,0.24748728648359003,0.32658540140480896,0
1115,646,113.48352543063629,Online,Food,US,12,0.02041066821240359,0.2753018656926403,0
3210,753,149.2772799871311,QR,Clothing,DE,13,0.11041209641794714,0.23514732951721679,0
3026,926,307.3921719464609,QR,Grocery,FR,21,0.3643409207571281,0.13808636473329744,0
7671,243,48.952047407481636,POS,Electronics,TR,0,0.060767654340003335,0.0930122112825592,0
9714,845,19.944125221922707,QR,Grocery,US,12,0.20565853032757347,0.23900750099253565,0
2124,408,54.06701530305034,ATM,Travel,UK,17,0.10213516194112124,0.1869142112157568,0
8695,953,103.06267308673911,ATM,Electronics,DE,14,0.04920004753647395,0.018199647449741906,0
7565,125,1232.8776231167944,POS,Electronics,US,22,0.21403851750655747,0.5579360834412319,0
6194,514,91.02736163032357,Online,Food,UK,18,0.009995319157037708,0.04131806561922134,0
8204,342,159.68349314529675,QR,Grocery,UK,20,0.09327198217590103,0.055472835519814516,0
1201,917,235.81231628652372,QR,Food,FR,23,0.048881171389698934,0.09315174581587964,0
9163,699,64.90384493009086,QR,Food,US,22,0.08298186568639901,0.14962858250671573,0
3884,721,170.41643285235577,QR,Clothing,UK,18,0.14556075950705383,0.10567485904722017,0
4709,22,226.4490372782097,Online,Food,TR,19,0.06585226764664008,0.041925912304759755,0
1698,528,98.2787416569467,Online,Travel,FR,17,0.14389094992450488,0.12624846223399014,0
2585,157,227.46776181912668,POS,Clothing,DE,11,0.2203465704289432,0.3058429669595861,0
8849,680,105.28104283174672,ATM,Travel,UK,4,0.045534832284148986,0.12009166719747368,0
6343,431,211.24512935180888,Online,Travel,FR,9,0.020440808839987102,0.18683940566375654,0
2866,443,31.117879104580474,QR,Travel,US,5,0.14004467791850111,0.3453020139655774,0
6023,724,219.45220784646315,POS,Electronics,TR,14,0.1191809547716098,0.14830766177304552,0
9168,561,121.35028530136505,Online,Grocery,DE,3,0.1517112520026671,0.29039987394026684,0
3084,95,243.12514576369907,Online,Clothing,DE,23,0.116761202437094,0.1545136733381372,0
6435,859,303.6266617482418,Online,Grocery,TR,19,0.3640258183243408,0.29546347480935203,0
5288,389,1.8151037214894354,Online,Electronics,FR,8,0.19701507937303409,0.14775345688983643,0
5970,510,606.8691002220531,POS,Clothing,FR,12,0.10051660997748213,0.6439775771288068,0
5524,572,355.6296648745378,QR,Travel,US,11,0.17122346830278282,0.10681188247268983,0
3204,237,98.35599901467583,POS,Electronics,FR,23,0.17879215092927744,0.17959113289832265,0
4900,246,45.29907664881032,Online,Electronics,US,18,0.007327892151038359,0.0367105002779184,0
161,716,1.63201115525409,Online,Food,US,8,0.036625326760414294,0.05001820064717139,0
9581,892,191.4255006617856,ATM,Clothing,US,17,0.09830432016568735,0.23677640051698545,0
652,812,453.4149092491843,POS,Food,FR,19,0.2044609329010888,0.18315059635108463,0
2701,187,97.18072992697215,QR,Travel,UK,7,0.3721470758025986,0.06251317390637814,0
5032,478,687.1347104625617,Online,Clothing,UK,15,0.03408418903785167,0.07387284423457062,0
9062,463,38.13917704665684,Online,Food,DE,22,0.216471361452062,0.12060408982420313,0
6410,516,209.07427842606265,POS,Clothing,DE,22,0.2551659897059226,0.27590041218285893,1
78,841,19.01569098850895,POS,Clothing,DE,9,0.10356621217041266,0.10831811935187453,0
2435,782,63.00343527177617,POS,Grocery,DE,21,0.020813173742438615,0.006242450761507725,0
2715,222,195.55604639256333,QR,Electronics,UK,10,0.061545929934019535,0.23037402905067456,0
9664,336,128.2543473521456,QR,Food,FR,22,0.6185836371437498,0.36642798078221517,0
9562,885,1.2588547792065563,POS,Grocery,US,14,0.251585828554199,0.24230668060814325,0
2620,762,234.97420372381177,QR,Clothing,TR,15,0.06838981425118976,0.18925585404852213,0
5923,86,310.3256748772546,POS,Electronics,TR,4,0.11084123796820931,0.17012172236084847,0
790,501,42.45569498039205,QR,Grocery,UK,16,0.23347503185438231,0.04365403383852006,0
8635,707,171.88203191851738,POS,Travel,DE,15,0.10940669788205118,0.41414217596209324,0
5102,268,5.572884701696254,ATM,Electronics,TR,19,0.002209336574711322,0.05228930487303275,0
7849,438,284.66983884272236,ATM,Food,US,19,0.18717076041400538,0.535535513566349,0
9179,383,8.434094582276673,QR,Food,UK,12,0.04054789412814962,0.03887998061647196,0
7778,556,6.4159911580676665,Online,Travel,FR,18,0.09646215789730447,0.02990581162307775,0
8805,483,266.71587199925233,QR,Food,US,17,0.14522142308540004,0.017158169105810042,0
99,736,342.3561494589369,POS,Grocery,FR,9,0.1280338076985879,0.2380979361565301,0
1471,51,161.25069316868436,Online,Food,UK,20,0.016407324605358944,0.020410541382838942,0
1034,637,90.57057467727607,POS,Grocery,FR,8,0.1874832388604175,0.0857191407616984,0
4300,919,386.2087599604854,ATM,Food,TR,15,0.08355317794931016,0.2946553092765803,0
9094,533,248.6490986065086,QR,Travel,UK,1,0.4213305348788428,0.3839463457472786,1
1284,247,19.5977392987694,QR,Travel,UK,17,0.0640441368426249,0.01419734114709821,0
3610,445,147.92364893165367,ATM,Food,US,17,0.22374422065129482,0.16662275516539218,0
8520,241,339.50223079464587,QR,Grocery,UK,16,0.6526430387558758,0.3813941873210642,0
5190,665,24.848071493700132,POS,Electronics,TR,20,0.09734956507967811,0.203657717799701,0
6461,387,207.67703589006888,ATM,Food,TR,18,0.24297926018168078,0.42586960031653787,1
1007,245,853.5931082881955,QR,Electronics,DE,15,0.1977290917996179,0.27907608295108327,0
2361,428,19.92106395985937,POS,Travel,UK,18,0.1425028267373664,0.02100468285973109,0
4803,95,88.5808268341108,ATM,Electronics,TR,18,0.13465106206612132,0.1463068174505218,0
9696,18,6.215767065416549,POS,Travel,FR,19,0.08007768818865252,0.13015167174564657,0
8270,110,437.17173712750673,QR,Electronics,FR,20,0.10718063672559415,0.03230420161652738,0
7414,86,8.24803269535922,POS,Food,US,22,0.06695423495468383,0.08893625760800401,0
9132,822,1.034117530723381,POS,Food,TR,18,0.10728632334980037,0.06718895547270623,0
5568,71,170.4410618346843,QR,Travel,FR,9,0.16133931661625195,0.3606244418988282,0
5105,121,62.30385949405378,QR,Electronics,TR,12,0.04311748690333495,0.1791320670782268,0
538,107,490.57877852042355,Online,Electronics,TR,19,0.239682494830861,0.12373472655213275,0
6718,888,321.2242792261335,QR,Grocery,US,11,0.13299487461864348,0.21487473347116792,0
4780,946,182.83501057986177,POS,Clothing,US,17,0.09236283044526675,0.2002405992950459,0
4630,510,185.5375894433226,QR,Food,TR,11,0.007399356546733552,0.06753634055490279,0
5585,74,78.9609730927021,Online,Food,FR,15,0.31602043686856657,0.09754328569551018,0
4952,725,592.7051548900896,QR,Grocery,US,13,0.10279299665242073,0.15961962891450007,0
7463,58,12.615570867071707,ATM,Travel,FR,4,0.12603162479504496,0.2239201023996037,1
9189,386,55.01741650519052,Online,Clothing,DE,15,0.10794321216539955,0.12822843965237657,0
2085,951,256.9030953086503,ATM,Electronics,DE,12,0.5892567630326634,0.44711617211609506,0
4822,24,6.2767657668882695,POS,Grocery,TR,20,0.1396095697532958,0.2751352990764755,0
3532,748,17.962742318841578,Online,Grocery,DE,13,0.16905428376818057,0.20206258119074866,0
3685,298,36.309741820292864,ATM,Grocery,DE,11,0.009173228498405026,0.022503093949502836,0
7089,790,7.345407143018087,Online,Travel,NG,11,0.09216852933096081,0.05358973994403761,0
5453,574,330.1746115986661,QR,Grocery,US,22,0.2917340740304201,0.0705439553641772,1
1685,72,1.628705367644527,Online,Electronics,DE,15,0.09384320183474493,0.043636248161170295,0
6613,213,15.85614118226759,Online,Clothing,TR,4,0.1894955926486033,0.19747879353877618,1
3964,558,185.91570018956043,Online,Electronics,UK,13,0.16766375282491855,0.1314808953472885,0
8350,393,1.003761552992982,Online,Travel,TR,23,0.001755622492457475,8.804990376776178e-06,0
5748,581,243.31057046953728,QR,Food,DE,16,0.014970543823078766,0.29263597281380593,0
6306,681,19.095209177172126,ATM,Clothing,FR,13,0.1398918305128938,0.47252621030556374,0
5556,868,720.2687088957031,ATM,Grocery,UK,18,0.13951719815392066,0.15558092021943104,0
4203,746,327.3294170556039,QR,Electronics,DE,20,0.18881842036886165,0.4544613125811594,1
9091,369,86.06478054504572,POS,Food,TR,19,0.2862381852367115,0.2608270795200659,0
9254,307,1.5950018286293952,ATM,Electronics,UK,12,0.013000417016290637,0.011531250848370759,0
23,851,53.26807266481687,QR,Travel,US,5,0.06052984608054571,0.36938800583740977,0
6783,956,483.5523511787135,ATM,Electronics,DE,19,0.25794629766940985,0.16566093054926623,0
5376,694,114.61438742229006,POS,Grocery,DE,8,0.11366062800297759,0.13828968892579452,0
1475,690,282.53675607298896,QR,Electronics,DE,15,0.17291948690692727,0.341219917955563,0
